Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 00:00:00,0,8.4,8.4,1000,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 01:00:00,0,8.0,8.0,999,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 02:00:00,0,7.9,7.9,999,3
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 03:00:00,0,7.89,7.89,998,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 04:00:00,0,7.51,7.51,998,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 05:00:00,0,7.21,7.21,998,1
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 06:00:00,0,8.21,8.21,999,0
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 07:00:00,0,11.4,11.4,999,1
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 08:00:00,0,12.91,12.91,998,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 09:00:00,0,14.4,14.4,998,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 10:00:00,0,16.09,16.09,997,2
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 11:00:00,0,17.19,17.19,997,3
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 12:00:00,0,17.95,17.95,996,4
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 13:00:00,0,18.69,18.69,995,5
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 14:00:00,0,18.59,18.59,995,5
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 15:00:00,0,17.3,17.3,994,4
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 16:00:00,0,18.25,18.25,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 17:00:00,0,17.76,17.76,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 18:00:00,0,17.46,17.46,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 19:00:00,0,17.02,17.02,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 20:00:00,0,16.7,16.7,994,4
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 21:00:00,0,16.92,16.92,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 22:00:00,0,17.42,17.42,993,5
Samandira Havalimani,17065,40.986581,29.213521,2024-11-22 23:00:00,0,18.13,18.13,992,8
Samandira Havalimani,17065,40.986581,29.213521,2024-11-23 00:00:00,0,18.46,18.46,992,9
Samandira Havalimani,17065,40.986581,29.213521,2024-11-23 01:00:00,0,18.83,18.83,992,10
