Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 00:00:00,0,7.59,1007,7
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 01:00:00,0,6.82,1007,5
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 02:00:00,0,7.13,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 03:00:00,0,7.1,1006,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 04:00:00,0,7.3,1006,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 05:00:00,0,7.56,1006,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 06:00:00,0,8.28,1005,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 07:00:00,0,9.65,1005,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 08:00:00,0,10.08,1004,5
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 09:00:00,0,11.3,1003,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 10:00:00,0,12.07,1002,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 11:00:00,0,12.87,1000,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 12:00:00,0,13.49,999,8
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 13:00:00,0,13.82,999,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 14:00:00,0,13.57,998,7
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 15:00:00,0,13.64,997,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 16:00:00,0,13.59,996,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 17:00:00,0,14.17,995,7
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 18:00:00,0,14.54,994,8
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 19:00:00,0,15.03,993,8
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 20:00:00,0,15.3,993,8
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 21:00:00,0,15.22,993,9
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 22:00:00,0,15.24,992,10
Sariyer/ITU,18980,41.099909,29.025127,2023-11-28 23:00:00,0,15.04,992,10
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 00:00:00,0,15.23,992,11
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 01:00:00,0,15.28,992,12
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 02:00:00,0,15.43,992,12
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 03:00:00,0,15.5,992,12
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 04:00:00,0,15.84,992,11
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 05:00:00,0,16.04,993,13
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 06:00:00,2,16.12,994,12
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 07:00:00,3,16.34,995,11
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 08:00:00,1,16.45,996,12
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 09:00:00,1,15.84,997,11
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 10:00:00,0,16.8,997,10
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 11:00:00,1,17.01,997,10
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 12:00:00,4,15.61,997,5
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 13:00:00,8,14.69,998,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 14:00:00,5,14.18,999,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 15:00:00,10,14.63,999,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 16:00:00,8,11.73,1000,2
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 17:00:00,6,11.37,1001,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 18:00:00,10,10.96,1002,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 19:00:00,4,9.78,1002,5
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 20:00:00,1,8.57,1002,6
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 21:00:00,1,9.04,1003,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 22:00:00,0,9.61,1004,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-29 23:00:00,0,10.0,1004,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 00:00:00,0,10.47,1005,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 01:00:00,0,10.37,1005,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 02:00:00,0,10.32,1006,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 03:00:00,0,10.04,1006,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 04:00:00,0,10.06,1007,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 05:00:00,0,10.05,1007,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 06:00:00,0,10.21,1007,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 07:00:00,0,10.47,1008,2
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 08:00:00,0,11.33,1007,2
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 09:00:00,0,11.99,1008,1
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 10:00:00,0,12.66,1007,0
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 11:00:00,0,13.24,1007,1
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 12:00:00,0,14.04,1006,1
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 13:00:00,0,14.26,1006,1
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 14:00:00,0,14.39,1006,1
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 15:00:00,0,13.72,1006,0
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 16:00:00,0,13.14,1007,0
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 17:00:00,0,12.72,1006,0
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 18:00:00,0,13.19,1006,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 19:00:00,0,13.23,1006,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 20:00:00,0,13.32,1007,3
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 21:00:00,0,13.42,1007,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 22:00:00,0,13.86,1006,4
Sariyer/ITU,18980,41.099909,29.025127,2023-11-30 23:00:00,0,13.63,1006,3
