Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sancaktepe,18399,41.008611,29.282222,2023-11-01 00:00:00,0,17.7,1002,2
Sancaktepe,18399,41.008611,29.282222,2023-11-01 01:00:00,0,15.91,1002,2
Sancaktepe,18399,41.008611,29.282222,2023-11-01 02:00:00,0,16.92,1001,4
Sancaktepe,18399,41.008611,29.282222,2023-11-01 03:00:00,0,16.71,1001,4
Sancaktepe,18399,41.008611,29.282222,2023-11-01 04:00:00,0,15.56,1001,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 05:00:00,0,15.73,1002,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 06:00:00,0,19.72,1002,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 07:00:00,0,21.38,1002,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 08:00:00,0,21.63,1002,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 09:00:00,0,22.23,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 10:00:00,0,23.47,1002,4
Sancaktepe,18399,41.008611,29.282222,2023-11-01 11:00:00,0,23.31,1002,5
Sancaktepe,18399,41.008611,29.282222,2023-11-01 12:00:00,0,23.57,1002,4
Sancaktepe,18399,41.008611,29.282222,2023-11-01 13:00:00,0,24.13,1002,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 14:00:00,0,23.54,1002,2
Sancaktepe,18399,41.008611,29.282222,2023-11-01 15:00:00,0,17.96,1003,4
Sancaktepe,18399,41.008611,29.282222,2023-11-01 16:00:00,0,16.14,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 17:00:00,0,15.51,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 18:00:00,0,14.85,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 19:00:00,0,14.38,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 20:00:00,0,13.94,1003,3
Sancaktepe,18399,41.008611,29.282222,2023-11-01 21:00:00,0,13.79,1003,2
Sancaktepe,18399,41.008611,29.282222,2023-11-01 22:00:00,0,13.7,1003,2
Sancaktepe,18399,41.008611,29.282222,2023-11-01 23:00:00,0,13.18,1002,2
Sancaktepe,18399,41.008611,29.282222,2023-11-02 00:00:00,0,13.17,1002,2
Sancaktepe,18399,41.008611,29.282222,2023-11-02 01:00:00,0,13.76,1001,2
Sancaktepe,18399,41.008611,29.282222,2023-11-02 02:00:00,0,14.14,1001,3
Sancaktepe,18399,41.008611,29.282222,2023-11-02 03:00:00,0,13.54,1000,3
Sancaktepe,18399,41.008611,29.282222,2023-11-02 04:00:00,0,14.11,1000,3
Sancaktepe,18399,41.008611,29.282222,2023-11-02 05:00:00,0,14.3,1000,3
Sancaktepe,18399,41.008611,29.282222,2023-11-02 06:00:00,0,15.91,1000,2
Sancaktepe,18399,41.008611,29.282222,2023-11-02 07:00:00,0,17.06,1000,1
Sancaktepe,18399,41.008611,29.282222,2023-11-02 08:00:00,0,19.4,999,1
