Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 00:00:00,0,13.44,999,10
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 01:00:00,0,12.67,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 02:00:00,0,10.85,998,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 03:00:00,0,12.02,998,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 04:00:00,0,12.56,998,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 05:00:00,0,12.47,998,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 06:00:00,0,12.82,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 07:00:00,0,13.73,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 08:00:00,0,14.7,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 09:00:00,0,15.38,1000,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 10:00:00,0,16.64,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 11:00:00,0,17.21,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 12:00:00,0,17.82,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 13:00:00,0,17.95,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 14:00:00,0,17.59,999,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 15:00:00,0,16.35,999,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 16:00:00,0,14.9,1000,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 17:00:00,0,13.81,1000,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 18:00:00,0,12.75,1000,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 19:00:00,0,12.48,1001,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 20:00:00,0,11.15,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 21:00:00,0,10.86,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 22:00:00,0,10.76,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 23:00:00,0,10.75,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 00:00:00,0,10.28,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 01:00:00,0,10.24,1002,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 02:00:00,0,10.09,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 03:00:00,0,9.87,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 04:00:00,0,9.2,1004,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 05:00:00,0,7.88,1004,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 06:00:00,0,7.7,1005,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 07:00:00,0,8.23,1006,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 08:00:00,0,8.25,1006,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 09:00:00,0,8.36,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 10:00:00,0,8.18,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 11:00:00,0,7.36,1007,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 12:00:00,1,6.72,1008,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 13:00:00,1,6.28,1008,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 14:00:00,2,5.73,1009,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 15:00:00,2,5.15,1009,9
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 16:00:00,3,4.62,1010,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 17:00:00,3,4.1,1011,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 18:00:00,4,3.52,1011,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 19:00:00,2,3.53,1012,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 20:00:00,2,3.51,1013,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 21:00:00,2,3.68,1013,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 22:00:00,1,3.96,1014,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 23:00:00,3,3.99,1015,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 00:00:00,3,3.88,1015,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 01:00:00,0,3.58,1015,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 02:00:00,1,3.77,1016,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 03:00:00,0,4.02,1016,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 04:00:00,2,4.12,1017,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 05:00:00,0,4.55,1017,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 06:00:00,0,4.7,1017,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 07:00:00,0,5.42,1018,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 08:00:00,0,5.92,1019,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 09:00:00,0,6.1,1019,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 10:00:00,0,6.32,1019,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 11:00:00,0,6.38,1019,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 12:00:00,0,6.23,1019,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 13:00:00,0,6.4,1020,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 14:00:00,0,6.1,1020,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 15:00:00,0,5.6,1021,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 16:00:00,0,5.33,1021,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 17:00:00,0,5.08,1022,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 18:00:00,0,5.14,1022,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 19:00:00,0,4.81,1023,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 20:00:00,1,4.64,1023,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 21:00:00,0,4.56,1023,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 22:00:00,0,4.49,1023,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-21 23:00:00,0,4.64,1023,6
