Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 00:00:00,0,9.46,9.46,1008,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 01:00:00,0,8.75,8.75,1007,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 02:00:00,0,8.45,8.45,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 03:00:00,0,8.28,8.28,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 04:00:00,0,7.98,7.98,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 05:00:00,0,7.91,7.91,1006,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 06:00:00,0,9.0,9.0,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 07:00:00,0,10.81,10.81,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 08:00:00,0,12.07,12.07,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 09:00:00,0,13.0,13.0,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 10:00:00,0,13.8,13.8,1005,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 11:00:00,0,14.6,14.6,1005,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 12:00:00,0,15.16,15.16,1004,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 13:00:00,0,15.73,15.73,1003,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 14:00:00,0,15.68,15.68,1003,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 15:00:00,0,17.55,17.55,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 16:00:00,0,17.32,17.32,1002,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 17:00:00,0,17.5,17.5,1002,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 18:00:00,0,16.69,16.69,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 19:00:00,0,16.17,16.17,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 20:00:00,0,15.64,15.64,1002,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 21:00:00,0,15.99,15.99,1002,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 22:00:00,0,16.47,16.47,1001,6
