Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 00:00:00,0,13.44,999,10
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 01:00:00,0,13.34,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 02:00:00,0,12.37,998,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 03:00:00,0,12.98,998,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 04:00:00,0,13.6,998,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 05:00:00,0,14.04,998,9
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 06:00:00,0,14.26,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 07:00:00,0,14.77,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 08:00:00,0,15.24,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 09:00:00,0,16.13,1000,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 10:00:00,0,16.98,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 11:00:00,0,17.74,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 12:00:00,0,18.28,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 13:00:00,0,18.36,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 14:00:00,0,18.06,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 15:00:00,0,16.94,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 16:00:00,0,16.09,999,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 17:00:00,0,15.29,1000,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 18:00:00,0,14.48,1000,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 19:00:00,0,13.85,1001,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 20:00:00,0,12.91,1001,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 21:00:00,0,12.06,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 22:00:00,0,11.69,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-19 23:00:00,0,11.22,1002,1
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 00:00:00,0,11.21,1002,1
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 01:00:00,0,10.71,1002,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 02:00:00,0,10.89,1002,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 03:00:00,0,11.11,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 04:00:00,0,10.87,1004,2
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 05:00:00,0,8.51,1004,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 06:00:00,0,8.01,1005,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 07:00:00,0,8.05,1006,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 08:00:00,0,8.49,1006,4
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 09:00:00,0,8.79,1007,5
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 10:00:00,0,8.4,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 11:00:00,0,7.61,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 12:00:00,0,7.08,1008,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 13:00:00,1,6.66,1008,6
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 14:00:00,1,6.35,1009,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 15:00:00,2,5.88,1009,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 16:00:00,2,5.32,1009,8
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 17:00:00,3,5.03,1011,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 18:00:00,3,4.25,1011,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 19:00:00,3,4.08,1012,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 20:00:00,3,4.09,1013,7
Sariyer/ITU,18980,41.099909,29.025127,2024-01-20 21:00:00,2,4.31,1013,7
