Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 00:00:00,0,9.64,9.64,1012,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 01:00:00,0,9.53,9.53,1011,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 02:00:00,0,9.35,9.35,1010,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 03:00:00,0,9.34,9.34,1010,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 04:00:00,0,9.3,9.3,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 05:00:00,0,9.4,9.4,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 06:00:00,0,9.99,9.99,1011,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 07:00:00,0,11.1,11.1,1010,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 08:00:00,0,11.35,11.35,1010,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 09:00:00,0,11.62,11.62,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 10:00:00,0,11.89,11.89,1009,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 11:00:00,0,12.08,12.08,1009,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 12:00:00,0,12.17,12.17,1008,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 13:00:00,0,12.73,12.73,1007,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 14:00:00,0,13.58,13.58,1007,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 15:00:00,0,14.34,14.34,1006,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 16:00:00,0,16.05,16.05,1006,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 17:00:00,0,15.33,15.33,1006,9
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 18:00:00,0,15.26,15.26,1006,9
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 19:00:00,0,14.69,14.69,1006,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 20:00:00,0,14.6,14.6,1006,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 21:00:00,0,15.12,15.12,1006,9
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 22:00:00,0,15.33,15.33,1005,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 23:00:00,0,15.77,15.77,1004,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 00:00:00,0,15.8,15.8,1004,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 01:00:00,0,15.74,15.74,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 02:00:00,0,15.56,15.56,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 03:00:00,0,15.08,15.08,1004,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 04:00:00,0,15.31,15.31,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 05:00:00,0,15.31,15.31,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 06:00:00,9,14.47,14.47,1006,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 07:00:00,7,7.95,7.95,1008,12
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 08:00:00,7,6.67,6.67,1011,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 09:00:00,13,3.2,3.2,1012,12
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 10:00:00,3,2.38,2.38,1014,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 11:00:00,2,3.4,3.4,1016,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 12:00:00,1,2.72,2.72,1017,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 13:00:00,1,3.55,3.55,1017,2
