Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Eyupsultan,18101,41.102778,28.924167,2023-11-01 00:00:00,0,18.27,1009,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 01:00:00,0,17.74,1008,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 02:00:00,0,17.62,1008,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 03:00:00,0,17.44,1008,3
Eyupsultan,18101,41.102778,28.924167,2023-11-01 04:00:00,0,17.86,1008,3
Eyupsultan,18101,41.102778,28.924167,2023-11-01 05:00:00,0,17.41,1008,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 06:00:00,0,18.18,1009,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 07:00:00,0,19.64,1009,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 08:00:00,0,21.16,1009,3
Eyupsultan,18101,41.102778,28.924167,2023-11-01 09:00:00,0,22.34,1009,4
Eyupsultan,18101,41.102778,28.924167,2023-11-01 10:00:00,0,22.92,1009,4
Eyupsultan,18101,41.102778,28.924167,2023-11-01 11:00:00,0,23.73,1009,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 12:00:00,0,24.38,1008,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 13:00:00,0,22.87,1009,4
Eyupsultan,18101,41.102778,28.924167,2023-11-01 14:00:00,0,21.18,1009,4
Eyupsultan,18101,41.102778,28.924167,2023-11-01 15:00:00,0,20.12,1009,3
Eyupsultan,18101,41.102778,28.924167,2023-11-01 16:00:00,0,19.23,1010,3
Eyupsultan,18101,41.102778,28.924167,2023-11-01 17:00:00,0,18.66,1010,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 18:00:00,0,17.91,1010,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 19:00:00,0,17.09,1010,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 20:00:00,0,16.44,1010,2
Eyupsultan,18101,41.102778,28.924167,2023-11-01 21:00:00,0,16.22,1010,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 22:00:00,0,15.67,1009,1
Eyupsultan,18101,41.102778,28.924167,2023-11-01 23:00:00,0,15.77,1009,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 00:00:00,0,15.6,1009,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 01:00:00,0,15.78,1008,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 02:00:00,0,15.44,1007,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 03:00:00,0,15.26,1007,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 04:00:00,0,15.45,1007,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 05:00:00,0,15.48,1007,0
Eyupsultan,18101,41.102778,28.924167,2023-11-02 06:00:00,0,15.52,1006,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 07:00:00,2,15.93,1006,0
Eyupsultan,18101,41.102778,28.924167,2023-11-02 08:00:00,3,16.49,1006,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 09:00:00,1,16.93,1006,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 10:00:00,0,17.4,1005,0
Eyupsultan,18101,41.102778,28.924167,2023-11-02 11:00:00,0,19.51,1004,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 12:00:00,0,20.74,1004,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 13:00:00,0,21.21,1003,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 14:00:00,0,20.71,1002,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 15:00:00,0,19.76,1002,3
Eyupsultan,18101,41.102778,28.924167,2023-11-02 16:00:00,0,18.96,1003,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 17:00:00,0,17.95,1003,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 18:00:00,0,17.46,1003,1
Eyupsultan,18101,41.102778,28.924167,2023-11-02 19:00:00,0,17.49,1004,0
Eyupsultan,18101,41.102778,28.924167,2023-11-02 20:00:00,0,16.43,1004,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 21:00:00,0,16.25,1004,2
Eyupsultan,18101,41.102778,28.924167,2023-11-02 22:00:00,0,16.29,1004,3
Eyupsultan,18101,41.102778,28.924167,2023-11-02 23:00:00,0,16.48,1005,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 00:00:00,0,16.1,1004,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 01:00:00,0,14.73,1005,2
Eyupsultan,18101,41.102778,28.924167,2023-11-03 02:00:00,0,13.98,1004,1
Eyupsultan,18101,41.102778,28.924167,2023-11-03 03:00:00,0,13.61,1005,0
Eyupsultan,18101,41.102778,28.924167,2023-11-03 04:00:00,0,13.26,1005,0
Eyupsultan,18101,41.102778,28.924167,2023-11-03 05:00:00,1,13.36,1005,1
Eyupsultan,18101,41.102778,28.924167,2023-11-03 06:00:00,0,14.13,1005,1
Eyupsultan,18101,41.102778,28.924167,2023-11-03 07:00:00,0,17.41,1005,2
Eyupsultan,18101,41.102778,28.924167,2023-11-03 08:00:00,0,19.68,1005,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 09:00:00,0,21.6,1005,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 10:00:00,0,22.84,1004,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 11:00:00,0,24.11,1003,6
Eyupsultan,18101,41.102778,28.924167,2023-11-03 12:00:00,0,24.93,1003,6
Eyupsultan,18101,41.102778,28.924167,2023-11-03 13:00:00,0,24.92,1003,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 14:00:00,0,24.66,1002,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 15:00:00,0,23.57,1002,4
Eyupsultan,18101,41.102778,28.924167,2023-11-03 16:00:00,0,22.14,1002,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 17:00:00,0,21.03,1002,3
Eyupsultan,18101,41.102778,28.924167,2023-11-03 18:00:00,0,19.77,1002,2
Eyupsultan,18101,41.102778,28.924167,2023-11-03 19:00:00,0,20.73,1002,4
Eyupsultan,18101,41.102778,28.924167,2023-11-03 20:00:00,0,20.73,1002,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 21:00:00,0,20.6,1002,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 22:00:00,0,20.41,1002,5
Eyupsultan,18101,41.102778,28.924167,2023-11-03 23:00:00,0,20.02,1002,4
