Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Umraniye,18403,41.029444,29.138333,2024-11-22 00:00:00,0,8.59,8.59,999,2
Umraniye,18403,41.029444,29.138333,2024-11-22 01:00:00,0,8.04,8.04,998,3
Umraniye,18403,41.029444,29.138333,2024-11-22 02:00:00,0,7.87,7.87,997,4
Umraniye,18403,41.029444,29.138333,2024-11-22 03:00:00,0,7.73,7.73,997,3
Umraniye,18403,41.029444,29.138333,2024-11-22 04:00:00,0,7.55,7.55,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 05:00:00,0,7.48,7.48,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 06:00:00,0,8.52,8.52,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 07:00:00,0,11.52,11.52,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 08:00:00,0,12.82,12.82,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 09:00:00,0,14.02,14.02,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 10:00:00,0,15.1,15.1,996,2
Umraniye,18403,41.029444,29.138333,2024-11-22 11:00:00,0,16.13,16.13,996,3
Umraniye,18403,41.029444,29.138333,2024-11-22 12:00:00,0,17.63,17.63,995,5
Umraniye,18403,41.029444,29.138333,2024-11-22 13:00:00,0,18.2,18.2,994,5
Umraniye,18403,41.029444,29.138333,2024-11-22 14:00:00,0,17.99,17.99,994,5
Umraniye,18403,41.029444,29.138333,2024-11-22 15:00:00,0,17.0,17.0,993,5
Umraniye,18403,41.029444,29.138333,2024-11-22 16:00:00,0,18.07,18.07,993,8
Umraniye,18403,41.029444,29.138333,2024-11-22 17:00:00,0,17.68,17.68,993,7
Umraniye,18403,41.029444,29.138333,2024-11-22 18:00:00,0,17.67,17.67,993,9
Umraniye,18403,41.029444,29.138333,2024-11-22 19:00:00,0,17.3,17.3,993,7
Umraniye,18403,41.029444,29.138333,2024-11-22 20:00:00,0,17.13,17.13,993,6
Umraniye,18403,41.029444,29.138333,2024-11-22 21:00:00,0,17.01,17.01,993,6
Umraniye,18403,41.029444,29.138333,2024-11-22 22:00:00,0,16.84,16.84,992,5
Umraniye,18403,41.029444,29.138333,2024-11-22 23:00:00,0,17.28,17.28,992,7
Umraniye,18403,41.029444,29.138333,2024-11-23 00:00:00,0,17.87,17.87,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 01:00:00,0,18.19,18.19,991,9
Umraniye,18403,41.029444,29.138333,2024-11-23 02:00:00,0,17.92,17.92,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 03:00:00,0,17.6,17.6,991,6
Umraniye,18403,41.029444,29.138333,2024-11-23 04:00:00,0,17.8,17.8,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 05:00:00,0,17.54,17.54,991,7
Umraniye,18403,41.029444,29.138333,2024-11-23 06:00:00,5,17.96,17.96,992,7
Umraniye,18403,41.029444,29.138333,2024-11-23 07:00:00,10,7.37,7.37,996,7
Umraniye,18403,41.029444,29.138333,2024-11-23 08:00:00,12,5.84,5.84,997,8
Umraniye,18403,41.029444,29.138333,2024-11-23 09:00:00,10,3.27,3.27,998,10
Umraniye,18403,41.029444,29.138333,2024-11-23 10:00:00,4,1.48,1.48,1000,7
Umraniye,18403,41.029444,29.138333,2024-11-23 11:00:00,3,1.85,1.85,1002,5
Umraniye,18403,41.029444,29.138333,2024-11-23 12:00:00,2,2.75,2.75,1003,3
Umraniye,18403,41.029444,29.138333,2024-11-23 13:00:00,1,2.31,2.31,1004,1
Umraniye,18403,41.029444,29.138333,2024-11-23 14:00:00,0,2.37,2.37,1005,2
Umraniye,18403,41.029444,29.138333,2024-11-23 15:00:00,0,3.94,3.94,1005,3
Umraniye,18403,41.029444,29.138333,2024-11-23 16:00:00,0,5.35,5.35,1006,3
Umraniye,18403,41.029444,29.138333,2024-11-23 17:00:00,0,5.43,5.43,1007,4
Umraniye,18403,41.029444,29.138333,2024-11-23 18:00:00,0,4.97,4.97,1008,5
Umraniye,18403,41.029444,29.138333,2024-11-23 19:00:00,0,4.69,4.69,1009,4
Umraniye,18403,41.029444,29.138333,2024-11-23 20:00:00,1,4.62,4.62,1009,4
Umraniye,18403,41.029444,29.138333,2024-11-23 21:00:00,0,5.41,5.41,1010,5
Umraniye,18403,41.029444,29.138333,2024-11-23 22:00:00,1,4.82,4.82,1011,4
Umraniye,18403,41.029444,29.138333,2024-11-23 23:00:00,1,4.89,4.89,1012,5
Umraniye,18403,41.029444,29.138333,2024-11-24 00:00:00,0,4.71,4.71,1013,5
Umraniye,18403,41.029444,29.138333,2024-11-24 01:00:00,0,5.05,5.05,1013,5
Umraniye,18403,41.029444,29.138333,2024-11-24 02:00:00,0,4.99,4.99,1014,5
Umraniye,18403,41.029444,29.138333,2024-11-24 03:00:00,0,5.16,5.16,1015,5
Umraniye,18403,41.029444,29.138333,2024-11-24 04:00:00,1,5.01,5.01,1015,4
Umraniye,18403,41.029444,29.138333,2024-11-24 05:00:00,0,4.84,4.84,1016,3
Umraniye,18403,41.029444,29.138333,2024-11-24 06:00:00,0,5.27,5.27,1017,4
Umraniye,18403,41.029444,29.138333,2024-11-24 07:00:00,0,5.98,5.98,1017,4
Umraniye,18403,41.029444,29.138333,2024-11-24 08:00:00,0,6.54,6.54,1017,5
Umraniye,18403,41.029444,29.138333,2024-11-24 09:00:00,0,6.83,6.83,1017,6
Umraniye,18403,41.029444,29.138333,2024-11-24 10:00:00,0,7.08,7.08,1017,6
Umraniye,18403,41.029444,29.138333,2024-11-24 11:00:00,0,7.15,7.15,1016,6
Umraniye,18403,41.029444,29.138333,2024-11-24 12:00:00,0,7.17,7.17,1016,6
Umraniye,18403,41.029444,29.138333,2024-11-24 13:00:00,0,6.89,6.89,1016,5
Umraniye,18403,41.029444,29.138333,2024-11-24 14:00:00,0,6.47,6.47,1016,4
Umraniye,18403,41.029444,29.138333,2024-11-24 15:00:00,0,5.98,5.98,1016,3
Umraniye,18403,41.029444,29.138333,2024-11-24 16:00:00,0,5.84,5.84,1016,3
Umraniye,18403,41.029444,29.138333,2024-11-24 17:00:00,0,5.5,5.5,1016,2
Umraniye,18403,41.029444,29.138333,2024-11-24 18:00:00,0,5.13,5.13,1016,2
Umraniye,18403,41.029444,29.138333,2024-11-24 19:00:00,0,4.85,4.85,1015,2
Umraniye,18403,41.029444,29.138333,2024-11-24 20:00:00,0,4.72,4.72,1015,1
Umraniye,18403,41.029444,29.138333,2024-11-24 21:00:00,0,4.7,4.7,1015,0
Umraniye,18403,41.029444,29.138333,2024-11-24 22:00:00,0,4.13,4.13,1014,1
Umraniye,18403,41.029444,29.138333,2024-11-24 23:00:00,0,3.49,3.49,1014,1
