Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 00:00:00,0,8.64,1005,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 01:00:00,0,7.77,1004,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 02:00:00,0,7.53,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 03:00:00,0,7.27,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 04:00:00,0,7.25,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 05:00:00,0,7.21,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 06:00:00,0,7.97,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 07:00:00,0,10.19,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 08:00:00,0,12.2,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 09:00:00,0,13.32,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 10:00:00,0,14.66,1002,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 11:00:00,0,15.5,1001,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 12:00:00,0,16.25,1000,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 13:00:00,0,16.65,1000,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 14:00:00,0,16.81,999,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 15:00:00,0,17.18,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 16:00:00,0,18.14,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 17:00:00,0,18.2,999,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 18:00:00,0,18.0,999,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 19:00:00,0,17.82,999,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 20:00:00,0,17.43,999,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 21:00:00,0,17.51,998,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 22:00:00,0,17.61,998,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 23:00:00,0,18.01,997,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 00:00:00,0,18.18,997,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 01:00:00,0,18.32,997,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 02:00:00,0,18.11,997,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 03:00:00,0,17.75,996,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 04:00:00,0,17.35,997,9
