Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 00:00:00,0,8.46,1015,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 01:00:00,0,9.15,1015,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 02:00:00,0,8.94,1014,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 03:00:00,0,8.67,1013,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 04:00:00,0,9.04,1013,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 05:00:00,0,9.51,1013,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 06:00:00,0,9.84,1013,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 07:00:00,0,10.29,1012,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 08:00:00,0,9.72,1011,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 09:00:00,0,10.27,1011,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 10:00:00,0,10.92,1009,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 11:00:00,0,11.35,1008,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 12:00:00,0,11.88,1007,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 13:00:00,0,12.39,1006,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 14:00:00,0,12.45,1005,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 15:00:00,0,12.81,1004,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 16:00:00,0,12.48,1003,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 17:00:00,0,12.88,1002,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 18:00:00,0,13.01,1001,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 19:00:00,0,13.21,1000,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 20:00:00,0,13.32,1001,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 21:00:00,0,13.85,1000,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 22:00:00,0,13.67,1000,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 23:00:00,0,13.87,1000,14
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 00:00:00,0,13.87,1000,16
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 01:00:00,0,13.67,999,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 02:00:00,0,13.71,999,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 03:00:00,0,13.64,999,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 04:00:00,0,13.47,1000,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 05:00:00,0,14.11,1000,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 06:00:00,0,13.93,1001,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 07:00:00,0,13.95,1002,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 08:00:00,0,14.37,1003,16
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 09:00:00,1,14.34,1004,14
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 10:00:00,0,14.49,1004,13
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 11:00:00,1,14.46,1004,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 12:00:00,2,14.55,1004,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 13:00:00,2,13.87,1005,7
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 14:00:00,5,12.28,1006,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 15:00:00,2,11.54,1006,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 16:00:00,5,11.45,1007,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 17:00:00,5,11.21,1008,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 18:00:00,7,10.66,1009,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 19:00:00,5,10.24,1009,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 20:00:00,3,9.15,1010,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 21:00:00,1,9.05,1010,7
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 22:00:00,0,9.68,1011,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 23:00:00,0,10.56,1011,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 00:00:00,0,10.54,1012,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 01:00:00,0,10.31,1012,7
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 02:00:00,0,9.9,1013,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 03:00:00,0,9.74,1013,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 04:00:00,0,10.04,1014,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 05:00:00,0,10.15,1014,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 06:00:00,0,10.21,1014,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 07:00:00,0,10.45,1015,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 08:00:00,0,10.92,1015,2
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 09:00:00,0,11.33,1015,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 10:00:00,0,11.76,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 11:00:00,0,12.19,1014,0
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 12:00:00,0,12.18,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 13:00:00,0,12.46,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 14:00:00,0,12.77,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 15:00:00,0,12.84,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 16:00:00,0,12.88,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 17:00:00,0,12.89,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 18:00:00,0,12.33,1013,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 19:00:00,0,12.61,1014,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 20:00:00,0,12.69,1014,2
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 21:00:00,0,12.78,1014,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 22:00:00,0,12.51,1013,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 23:00:00,0,12.6,1013,4
