Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 00:00:00,0,12.24,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 01:00:00,0,11.37,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 02:00:00,0,12.68,993,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 03:00:00,0,12.76,993,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 04:00:00,0,12.31,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 05:00:00,0,12.92,994,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 06:00:00,0,13.56,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 07:00:00,0,14.37,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 08:00:00,0,15.52,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 09:00:00,0,16.7,995,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 10:00:00,0,17.43,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 11:00:00,0,17.99,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 12:00:00,0,17.96,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 13:00:00,0,17.67,994,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 14:00:00,0,17.19,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 15:00:00,0,16.53,994,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 16:00:00,0,15.84,995,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 17:00:00,0,15.27,995,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 18:00:00,0,13.86,996,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 19:00:00,0,13.54,996,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 20:00:00,0,13.72,997,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 21:00:00,0,14.03,997,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 22:00:00,0,13.13,997,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-19 23:00:00,0,13.02,997,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 00:00:00,0,12.67,997,4
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 01:00:00,0,12.26,998,4
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 02:00:00,0,11.99,998,4
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 03:00:00,0,11.09,998,3
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 04:00:00,0,11.32,998,3
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 05:00:00,0,10.02,999,3
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 06:00:00,0,8.74,1000,2
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 07:00:00,0,8.18,1001,3
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 08:00:00,0,8.65,1001,3
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 09:00:00,0,9.05,1001,4
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 10:00:00,0,8.66,1002,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 11:00:00,0,7.98,1002,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 12:00:00,0,7.29,1002,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 13:00:00,1,6.78,1003,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 14:00:00,1,6.15,1003,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 15:00:00,2,5.26,1004,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 16:00:00,3,4.65,1004,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 17:00:00,3,3.38,1005,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 18:00:00,3,3.07,1006,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 19:00:00,3,2.5,1007,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 20:00:00,2,2.67,1008,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 21:00:00,2,2.6,1008,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 22:00:00,1,3.15,1009,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-20 23:00:00,2,3.18,1009,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 00:00:00,2,2.71,1010,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 01:00:00,0,3.05,1010,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 02:00:00,2,3.3,1010,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 03:00:00,0,3.46,1011,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 04:00:00,0,3.51,1011,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 05:00:00,0,3.67,1012,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 06:00:00,0,3.83,1012,5
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 07:00:00,0,4.6,1013,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 08:00:00,0,5.07,1013,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 09:00:00,0,5.47,1014,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 10:00:00,0,6.01,1014,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 11:00:00,0,5.91,1014,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 12:00:00,0,6.11,1014,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 13:00:00,0,5.91,1014,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 14:00:00,0,5.6,1015,8
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 15:00:00,0,4.97,1015,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 16:00:00,0,4.65,1016,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 17:00:00,0,4.59,1016,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 18:00:00,0,4.25,1017,7
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 19:00:00,0,3.86,1017,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 20:00:00,0,3.65,1017,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 21:00:00,0,3.47,1018,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 22:00:00,0,3.48,1017,6
Samandira Havalimani,17065,40.986581,29.213521,2024-01-21 23:00:00,0,3.29,1018,6
