Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Uskudar,18404,41.032778,29.046389,2024-11-22 00:00:00,0,9.14,9.14,1006,3
Uskudar,18404,41.032778,29.046389,2024-11-22 01:00:00,0,8.38,8.38,1006,2
Uskudar,18404,41.032778,29.046389,2024-11-22 02:00:00,0,8.25,8.25,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 03:00:00,0,7.95,7.95,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 04:00:00,0,7.32,7.32,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 05:00:00,0,7.63,7.63,1005,1
Uskudar,18404,41.032778,29.046389,2024-11-22 06:00:00,0,9.19,9.19,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 07:00:00,0,11.14,11.14,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 08:00:00,0,12.45,12.45,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 09:00:00,0,13.74,13.74,1004,3
Uskudar,18404,41.032778,29.046389,2024-11-22 10:00:00,0,14.98,14.98,1004,4
Uskudar,18404,41.032778,29.046389,2024-11-22 11:00:00,0,16.1,16.1,1003,5
Uskudar,18404,41.032778,29.046389,2024-11-22 12:00:00,0,17.17,17.17,1002,6
Uskudar,18404,41.032778,29.046389,2024-11-22 13:00:00,0,17.86,17.86,1001,6
Uskudar,18404,41.032778,29.046389,2024-11-22 14:00:00,0,17.87,17.87,1001,6
Uskudar,18404,41.032778,29.046389,2024-11-22 15:00:00,0,18.46,18.46,1000,8
Uskudar,18404,41.032778,29.046389,2024-11-22 16:00:00,0,18.18,18.18,1000,9
Uskudar,18404,41.032778,29.046389,2024-11-22 17:00:00,0,17.9,17.9,1001,9
Uskudar,18404,41.032778,29.046389,2024-11-22 18:00:00,0,17.63,17.63,1000,10
Uskudar,18404,41.032778,29.046389,2024-11-22 19:00:00,0,17.13,17.13,1000,9
Uskudar,18404,41.032778,29.046389,2024-11-22 20:00:00,0,17.21,17.21,1000,8
Uskudar,18404,41.032778,29.046389,2024-11-22 21:00:00,0,17.6,17.6,1000,9
Uskudar,18404,41.032778,29.046389,2024-11-22 22:00:00,0,17.86,17.86,999,9
Uskudar,18404,41.032778,29.046389,2024-11-22 23:00:00,0,17.98,17.98,999,10
Uskudar,18404,41.032778,29.046389,2024-11-23 00:00:00,0,18.3,18.3,998,11
Uskudar,18404,41.032778,29.046389,2024-11-23 01:00:00,0,18.25,18.25,998,10
Uskudar,18404,41.032778,29.046389,2024-11-23 02:00:00,0,18.13,18.13,998,8
Uskudar,18404,41.032778,29.046389,2024-11-23 03:00:00,0,17.94,17.94,998,9
