Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer,17061,41.146382,29.050195,2024-11-22 00:00:00,0,8.24,8.24,1011,2
Sariyer,17061,41.146382,29.050195,2024-11-22 01:00:00,0,7.96,7.96,1010,2
Sariyer,17061,41.146382,29.050195,2024-11-22 02:00:00,0,7.7,7.7,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 03:00:00,0,7.56,7.56,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 04:00:00,0,7.29,7.29,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 05:00:00,0,7.61,7.61,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 06:00:00,0,8.39,8.39,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 07:00:00,0,10.2,10.2,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 08:00:00,0,12.21,12.21,1009,2
Sariyer,17061,41.146382,29.050195,2024-11-22 09:00:00,0,13.97,13.97,1008,3
Sariyer,17061,41.146382,29.050195,2024-11-22 10:00:00,0,14.92,14.92,1007,4
Sariyer,17061,41.146382,29.050195,2024-11-22 11:00:00,0,15.96,15.96,1007,4
Sariyer,17061,41.146382,29.050195,2024-11-22 12:00:00,0,16.91,16.91,1006,4
Sariyer,17061,41.146382,29.050195,2024-11-22 13:00:00,0,16.91,16.91,1005,4
Sariyer,17061,41.146382,29.050195,2024-11-22 14:00:00,0,16.39,16.39,1005,3
Sariyer,17061,41.146382,29.050195,2024-11-22 15:00:00,0,17.36,17.36,1004,6
Sariyer,17061,41.146382,29.050195,2024-11-22 16:00:00,0,18.11,18.11,1004,7
Sariyer,17061,41.146382,29.050195,2024-11-22 17:00:00,0,18.04,18.04,1004,8
Sariyer,17061,41.146382,29.050195,2024-11-22 18:00:00,0,17.48,17.48,1004,8
Sariyer,17061,41.146382,29.050195,2024-11-22 19:00:00,0,17.35,17.35,1003,8
Sariyer,17061,41.146382,29.050195,2024-11-22 20:00:00,0,16.77,16.77,1003,7
Sariyer,17061,41.146382,29.050195,2024-11-22 21:00:00,0,17.11,17.11,1003,7
Sariyer,17061,41.146382,29.050195,2024-11-22 22:00:00,0,17.22,17.22,1003,7
Sariyer,17061,41.146382,29.050195,2024-11-22 23:00:00,0,16.98,16.98,1002,7
Sariyer,17061,41.146382,29.050195,2024-11-23 00:00:00,0,17.27,17.27,1002,7
Sariyer,17061,41.146382,29.050195,2024-11-23 01:00:00,0,17.42,17.42,1001,8
Sariyer,17061,41.146382,29.050195,2024-11-23 02:00:00,0,17.45,17.45,1002,8
Sariyer,17061,41.146382,29.050195,2024-11-23 03:00:00,0,16.31,16.31,1002,4
Sariyer,17061,41.146382,29.050195,2024-11-23 04:00:00,0,16.91,16.91,1002,7
Sariyer,17061,41.146382,29.050195,2024-11-23 05:00:00,0,16.32,16.32,1003,5
Sariyer,17061,41.146382,29.050195,2024-11-23 06:00:00,8,9.56,9.56,1005,6
Sariyer,17061,41.146382,29.050195,2024-11-23 07:00:00,4,7.65,7.65,1007,10
Sariyer,17061,41.146382,29.050195,2024-11-23 08:00:00,7,5.92,5.92,1008,11
Sariyer,17061,41.146382,29.050195,2024-11-23 09:00:00,11,3.44,3.44,1011,7
Sariyer,17061,41.146382,29.050195,2024-11-23 10:00:00,4,1.83,1.83,1013,4
Sariyer,17061,41.146382,29.050195,2024-11-23 11:00:00,4,3.62,3.62,1014,4
Sariyer,17061,41.146382,29.050195,2024-11-23 12:00:00,0,3.37,3.37,1014,3
Sariyer,17061,41.146382,29.050195,2024-11-23 13:00:00,0,4.06,4.06,1015,1
Sariyer,17061,41.146382,29.050195,2024-11-23 14:00:00,0,4.45,4.45,1017,4
Sariyer,17061,41.146382,29.050195,2024-11-23 15:00:00,0,4.92,4.92,1017,4
Sariyer,17061,41.146382,29.050195,2024-11-23 16:00:00,0,5.76,5.76,1018,4
Sariyer,17061,41.146382,29.050195,2024-11-23 17:00:00,0,5.33,5.33,1019,5
Sariyer,17061,41.146382,29.050195,2024-11-23 18:00:00,0,4.72,4.72,1020,4
Sariyer,17061,41.146382,29.050195,2024-11-23 19:00:00,3,4.08,4.08,1020,4
