Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 00:00:00,0,6.72,6.72,1003,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 01:00:00,0,3.9,3.9,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 02:00:00,0,4.07,4.07,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 03:00:00,0,3.45,3.45,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 04:00:00,0,3.21,3.21,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 05:00:00,0,3.33,3.33,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 06:00:00,0,6.8,6.8,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 07:00:00,0,10.15,10.15,1001,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 08:00:00,0,12.29,12.29,1001,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 09:00:00,0,14.02,14.02,1000,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 10:00:00,0,15.17,15.17,999,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 11:00:00,0,15.78,15.78,998,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 12:00:00,0,16.58,16.58,997,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 13:00:00,0,17.99,17.99,997,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 14:00:00,0,17.76,17.76,996,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 15:00:00,0,16.85,16.85,996,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 16:00:00,0,16.92,16.92,996,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 17:00:00,0,16.96,16.96,997,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 18:00:00,0,16.44,16.44,997,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 19:00:00,0,16.58,16.58,996,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 20:00:00,0,16.69,16.69,996,11
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 21:00:00,0,16.73,16.73,995,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 22:00:00,0,16.98,16.98,994,14
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 23:00:00,0,17.25,17.25,994,15
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 00:00:00,0,17.42,17.42,993,16
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 01:00:00,0,17.3,17.3,993,15
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 02:00:00,0,16.88,16.88,994,13
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 03:00:00,0,16.59,16.59,994,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 04:00:00,0,16.66,16.66,994,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 05:00:00,6,17.1,17.1,995,11
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 06:00:00,10,7.35,7.35,998,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 07:00:00,4,5.8,5.8,1000,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 08:00:00,12,4.14,4.14,1001,11
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 09:00:00,5,2.12,2.12,1002,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 10:00:00,5,2.4,2.4,1004,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 11:00:00,1,3.42,3.42,1006,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 12:00:00,0,4.97,4.97,1006,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 13:00:00,0,4.89,4.89,1008,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 14:00:00,0,4.53,4.53,1009,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 15:00:00,0,4.09,4.09,1009,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 16:00:00,0,3.93,3.93,1010,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 17:00:00,0,2.48,2.48,1011,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 18:00:00,0,2.4,2.4,1012,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 19:00:00,0,1.79,1.79,1012,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 20:00:00,0,3.44,3.44,1013,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 21:00:00,0,3.73,3.73,1014,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 22:00:00,0,4.07,4.07,1015,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 23:00:00,0,3.6,3.6,1016,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 00:00:00,0,3.59,3.59,1017,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 01:00:00,0,3.83,3.83,1017,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 02:00:00,0,3.74,3.74,1018,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 03:00:00,0,4.15,4.15,1019,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 04:00:00,0,3.47,3.47,1019,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 05:00:00,0,2.97,2.97,1020,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 06:00:00,0,4.88,4.88,1021,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 07:00:00,0,5.92,5.92,1021,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 08:00:00,0,6.31,6.31,1021,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 09:00:00,0,6.66,6.66,1021,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 10:00:00,0,6.89,6.89,1021,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 11:00:00,0,7.06,7.06,1020,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 12:00:00,0,7.06,7.06,1020,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 13:00:00,0,6.78,6.78,1020,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 14:00:00,0,5.36,5.36,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 15:00:00,0,2.53,2.53,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 16:00:00,0,1.98,1.98,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 17:00:00,0,2.05,2.05,1020,2
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 18:00:00,0,2.55,2.55,1019,1
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 19:00:00,0,2.17,2.17,1019,1
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 20:00:00,0,0.77,0.77,1019,2
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 21:00:00,0,1.04,1.04,1018,2
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 22:00:00,0,0.77,0.77,1018,2
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 23:00:00,0,0.55,0.55,1018,2
