Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Florya,17636,40.975837,28.786531,2024-11-22 00:00:00,0,9.93,9.93,1013,4
Florya,17636,40.975837,28.786531,2024-11-22 01:00:00,0,9.86,9.86,1012,4
Florya,17636,40.975837,28.786531,2024-11-22 02:00:00,0,9.84,9.84,1011,5
Florya,17636,40.975837,28.786531,2024-11-22 03:00:00,0,10.23,10.23,1011,5
Florya,17636,40.975837,28.786531,2024-11-22 04:00:00,0,10.12,10.12,1011,4
Florya,17636,40.975837,28.786531,2024-11-22 05:00:00,0,10.52,10.52,1011,4
Florya,17636,40.975837,28.786531,2024-11-22 06:00:00,0,11.57,11.57,1012,3
Florya,17636,40.975837,28.786531,2024-11-22 07:00:00,0,11.92,11.92,1012,2
Florya,17636,40.975837,28.786531,2024-11-22 08:00:00,0,12.51,12.51,1011,4
Florya,17636,40.975837,28.786531,2024-11-22 09:00:00,0,12.8,12.8,1011,4
Florya,17636,40.975837,28.786531,2024-11-22 10:00:00,0,12.59,12.59,1010,3
Florya,17636,40.975837,28.786531,2024-11-22 11:00:00,0,13.52,13.52,1010,4
Florya,17636,40.975837,28.786531,2024-11-22 12:00:00,0,13.4,13.4,1009,2
Florya,17636,40.975837,28.786531,2024-11-22 13:00:00,0,13.49,13.49,1008,3
Florya,17636,40.975837,28.786531,2024-11-22 14:00:00,0,14.42,14.42,1007,3
Florya,17636,40.975837,28.786531,2024-11-22 15:00:00,0,16.04,16.04,1007,7
Florya,17636,40.975837,28.786531,2024-11-22 16:00:00,0,16.12,16.12,1007,8
Florya,17636,40.975837,28.786531,2024-11-22 17:00:00,0,16.28,16.28,1007,9
Florya,17636,40.975837,28.786531,2024-11-22 18:00:00,0,16.34,16.34,1007,11
