Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Buyukcekmece,18099,41.045278,28.59,2024-11-22 00:00:00,0,9.3,9.3,1012,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 01:00:00,0,8.81,8.81,1010,3
Buyukcekmece,18099,41.045278,28.59,2024-11-22 02:00:00,0,8.46,8.46,1010,1
Buyukcekmece,18099,41.045278,28.59,2024-11-22 03:00:00,0,8.18,8.18,1010,1
Buyukcekmece,18099,41.045278,28.59,2024-11-22 04:00:00,0,7.93,7.93,1010,2
Buyukcekmece,18099,41.045278,28.59,2024-11-22 05:00:00,0,8.16,8.16,1010,2
Buyukcekmece,18099,41.045278,28.59,2024-11-22 06:00:00,0,9.83,9.83,1010,2
Buyukcekmece,18099,41.045278,28.59,2024-11-22 07:00:00,0,11.88,11.88,1010,3
Buyukcekmece,18099,41.045278,28.59,2024-11-22 08:00:00,0,12.76,12.76,1010,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 09:00:00,0,13.53,13.53,1010,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 10:00:00,0,13.97,13.97,1009,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 11:00:00,0,14.6,14.6,1008,5
Buyukcekmece,18099,41.045278,28.59,2024-11-22 12:00:00,0,15.25,15.25,1007,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 13:00:00,0,15.86,15.86,1006,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 14:00:00,0,17.98,17.98,1006,6
Buyukcekmece,18099,41.045278,28.59,2024-11-22 15:00:00,0,17.45,17.45,1005,7
Buyukcekmece,18099,41.045278,28.59,2024-11-22 16:00:00,0,17.42,17.42,1005,8
Buyukcekmece,18099,41.045278,28.59,2024-11-22 17:00:00,0,16.75,16.75,1005,7
Buyukcekmece,18099,41.045278,28.59,2024-11-22 18:00:00,0,16.71,16.71,1005,8
Buyukcekmece,18099,41.045278,28.59,2024-11-22 19:00:00,0,16.88,16.88,1005,9
Buyukcekmece,18099,41.045278,28.59,2024-11-22 20:00:00,0,16.69,16.69,1005,9
Buyukcekmece,18099,41.045278,28.59,2024-11-22 21:00:00,0,17.04,17.04,1004,10
Buyukcekmece,18099,41.045278,28.59,2024-11-22 22:00:00,0,17.51,17.51,1004,12
Buyukcekmece,18099,41.045278,28.59,2024-11-22 23:00:00,0,17.75,17.75,1003,13
Buyukcekmece,18099,41.045278,28.59,2024-11-23 00:00:00,0,17.71,17.71,1003,13
Buyukcekmece,18099,41.045278,28.59,2024-11-23 01:00:00,0,17.38,17.38,1003,11
Buyukcekmece,18099,41.045278,28.59,2024-11-23 02:00:00,0,17.2,17.2,1003,11
Buyukcekmece,18099,41.045278,28.59,2024-11-23 03:00:00,0,17.03,17.03,1003,10
Buyukcekmece,18099,41.045278,28.59,2024-11-23 04:00:00,0,16.92,16.92,1003,9
Buyukcekmece,18099,41.045278,28.59,2024-11-23 05:00:00,0,17.0,17.0,1003,10
Buyukcekmece,18099,41.045278,28.59,2024-11-23 06:00:00,9,9.96,9.96,1007,8
Buyukcekmece,18099,41.045278,28.59,2024-11-23 07:00:00,9,6.72,6.72,1008,12
Buyukcekmece,18099,41.045278,28.59,2024-11-23 08:00:00,6,5.38,5.38,1010,9
Buyukcekmece,18099,41.045278,28.59,2024-11-23 09:00:00,5,3.42,3.42,1012,8
Buyukcekmece,18099,41.045278,28.59,2024-11-23 10:00:00,4,2.96,2.96,1013,7
