Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sancaktepe,18399,41.008611,29.282222,2024-11-22 00:00:00,0,7.99,7.99,1003,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 01:00:00,0,5.27,5.27,1002,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 02:00:00,0,4.94,4.94,1002,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 03:00:00,0,4.38,4.38,1001,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 04:00:00,0,4.51,4.51,1001,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 05:00:00,0,4.91,4.91,1001,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 06:00:00,0,7.66,7.66,1002,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 07:00:00,0,11.63,11.63,1002,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 08:00:00,0,13.44,13.44,1001,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 09:00:00,0,15.06,15.06,1001,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 10:00:00,0,17.08,17.08,1000,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 11:00:00,0,18.13,18.13,1000,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 12:00:00,0,18.62,18.62,999,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 13:00:00,0,18.43,18.43,999,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 14:00:00,0,16.72,16.72,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 15:00:00,0,13.81,13.81,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 16:00:00,0,14.43,14.43,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 17:00:00,0,14.01,14.01,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 18:00:00,0,13.76,13.76,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 19:00:00,0,13.84,13.84,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 20:00:00,0,13.7,13.7,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 21:00:00,0,13.2,13.2,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 22:00:00,0,13.51,13.51,996,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 23:00:00,0,13.46,13.46,996,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 00:00:00,0,14.59,14.59,995,5
Sancaktepe,18399,41.008611,29.282222,2024-11-23 01:00:00,0,14.2,14.2,995,5
Sancaktepe,18399,41.008611,29.282222,2024-11-23 02:00:00,0,13.46,13.46,995,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 03:00:00,0,17.28,17.28,994,7
Sancaktepe,18399,41.008611,29.282222,2024-11-23 04:00:00,0,14.18,14.18,995,5
Sancaktepe,18399,41.008611,29.282222,2024-11-23 05:00:00,0,13.58,13.58,995,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 06:00:00,2,16.74,16.74,996,6
Sancaktepe,18399,41.008611,29.282222,2024-11-23 07:00:00,4,7.11,7.11,998,12
Sancaktepe,18399,41.008611,29.282222,2024-11-23 08:00:00,8,5.5,5.5,1001,11
Sancaktepe,18399,41.008611,29.282222,2024-11-23 09:00:00,8,3.58,3.58,1002,11
Sancaktepe,18399,41.008611,29.282222,2024-11-23 10:00:00,4,1.29,1.29,1005,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 11:00:00,3,1.25,1.25,1007,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 12:00:00,1,1.49,1.49,1007,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 13:00:00,1,1.94,1.94,1008,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 14:00:00,0,2.83,2.83,1009,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 15:00:00,0,3.06,3.06,1009,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 16:00:00,0,3.08,3.08,1010,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 17:00:00,0,4.16,4.16,1011,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 18:00:00,0,1.28,1.28,1012,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 19:00:00,1,2.9,2.9,1013,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 20:00:00,0,3.36,3.36,1013,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 21:00:00,3,3.51,3.51,1015,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 22:00:00,1,3.83,3.83,1016,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 23:00:00,1,2.48,2.48,1016,3
Sancaktepe,18399,41.008611,29.282222,2024-11-24 00:00:00,0,3.28,3.28,1017,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 01:00:00,0,0.86,0.86,1017,3
Sancaktepe,18399,41.008611,29.282222,2024-11-24 02:00:00,0,0.59,0.59,1018,3
Sancaktepe,18399,41.008611,29.282222,2024-11-24 03:00:00,1,0.22,0.22,1019,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 04:00:00,0,0.65,0.65,1020,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 05:00:00,0,0.02,0.02,1020,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 06:00:00,0,2.9,2.9,1021,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 07:00:00,0,5.77,5.77,1021,3
Sancaktepe,18399,41.008611,29.282222,2024-11-24 08:00:00,0,6.3,6.3,1021,6
Sancaktepe,18399,41.008611,29.282222,2024-11-24 09:00:00,0,6.72,6.72,1021,6
Sancaktepe,18399,41.008611,29.282222,2024-11-24 10:00:00,0,6.95,6.95,1021,6
Sancaktepe,18399,41.008611,29.282222,2024-11-24 11:00:00,0,6.89,6.89,1021,6
