Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 00:00:00,0,9.46,9.46,1008,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 01:00:00,0,8.78,8.78,1007,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 02:00:00,0,8.54,8.54,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 03:00:00,0,8.45,8.45,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 04:00:00,0,8.13,8.13,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 05:00:00,0,7.96,7.96,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 06:00:00,0,8.96,8.96,1006,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 07:00:00,0,11.17,11.17,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 08:00:00,0,12.42,12.42,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 09:00:00,0,13.67,13.67,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 10:00:00,0,14.37,14.37,1005,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 11:00:00,0,15.31,15.31,1004,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 12:00:00,0,15.93,15.93,1004,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 13:00:00,0,16.25,16.25,1003,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 14:00:00,0,17.77,17.77,1003,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 15:00:00,0,18.15,18.15,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 16:00:00,0,18.13,18.13,1002,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 17:00:00,0,18.24,18.24,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 18:00:00,0,18.06,18.06,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 19:00:00,0,17.64,17.64,1002,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 20:00:00,0,17.81,17.81,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 21:00:00,0,17.75,17.75,1002,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 22:00:00,0,17.81,17.81,1001,8
