Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 00:00:00,0,11.89,982,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 01:00:00,0,10.88,982,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 02:00:00,0,11.55,982,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 03:00:00,0,11.79,982,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 04:00:00,0,11.28,982,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 05:00:00,0,11.14,982,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 06:00:00,0,11.47,983,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 07:00:00,0,12.73,983,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 08:00:00,0,13.92,983,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 09:00:00,0,14.54,984,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 10:00:00,0,15.46,983,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 11:00:00,0,16.15,983,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 12:00:00,0,16.6,983,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 13:00:00,0,16.39,983,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 14:00:00,0,15.76,983,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 15:00:00,0,13.44,984,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 16:00:00,0,12.08,984,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 17:00:00,0,11.64,984,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 18:00:00,0,11.03,985,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 19:00:00,0,10.16,986,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 20:00:00,0,10.07,986,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 21:00:00,0,10.73,986,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 22:00:00,0,10.88,987,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-19 23:00:00,0,10.83,987,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 00:00:00,0,10.2,987,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 01:00:00,0,9.7,987,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 02:00:00,0,9.39,987,3
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 03:00:00,0,7.66,988,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 04:00:00,0,6.93,989,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 05:00:00,0,6.48,989,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 06:00:00,0,5.84,990,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 07:00:00,0,5.41,991,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 08:00:00,0,5.1,991,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 09:00:00,0,4.93,992,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 10:00:00,0,4.52,992,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 11:00:00,1,3.84,992,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 12:00:00,1,2.85,992,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 13:00:00,1,1.94,993,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 14:00:00,2,1.85,993,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 15:00:00,2,1.66,994,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 16:00:00,2,1.56,995,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 17:00:00,1,1.49,995,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 18:00:00,1,1.68,996,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 19:00:00,0,1.83,997,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 20:00:00,1,1.83,998,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 21:00:00,1,1.73,998,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 22:00:00,1,1.58,998,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-20 23:00:00,1,1.54,999,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 00:00:00,1,1.48,1000,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 01:00:00,1,1.48,1000,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 02:00:00,-17,1.89,1000,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 03:00:00,0,2.09,1000,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 04:00:00,0,2.87,1001,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 05:00:00,0,2.73,1001,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 06:00:00,0,2.64,1002,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 07:00:00,0,2.59,1003,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 08:00:00,0,2.91,1003,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 09:00:00,0,3.19,1004,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 10:00:00,0,3.11,1004,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 11:00:00,0,3.3,1004,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 12:00:00,0,3.37,1004,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 13:00:00,0,3.5,1004,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 14:00:00,0,3.29,1005,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 15:00:00,0,2.91,1005,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 16:00:00,1,2.87,1006,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 17:00:00,0,2.77,1006,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 18:00:00,0,2.09,1007,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 19:00:00,0,1.81,1007,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 20:00:00,0,1.93,1008,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 21:00:00,0,2.39,1008,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 22:00:00,0,2.13,1008,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2024-01-21 23:00:00,0,1.7,1008,8
