Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 00:00:00,0,7.88,7.88,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 01:00:00,0,5.47,5.47,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 02:00:00,0,5.8,5.8,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 03:00:00,0,4.73,4.73,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 04:00:00,0,4.89,4.89,1004,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 05:00:00,0,5.16,5.16,1004,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 06:00:00,0,7.51,7.51,1005,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 07:00:00,0,10.3,10.3,1005,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 08:00:00,0,13.01,13.01,1005,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 09:00:00,0,15.73,15.73,1004,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 10:00:00,0,16.74,16.74,1003,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 11:00:00,0,18.13,18.13,1002,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 12:00:00,0,18.85,18.85,1002,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 13:00:00,0,18.52,18.52,1001,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 14:00:00,0,16.37,16.37,1001,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 15:00:00,0,15.08,15.08,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 16:00:00,0,13.91,13.91,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 17:00:00,0,13.58,13.58,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 18:00:00,0,17.15,17.15,1000,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 19:00:00,0,15.95,15.95,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 20:00:00,0,17.24,17.24,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 21:00:00,0,15.28,15.28,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 22:00:00,0,15.55,15.55,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 23:00:00,0,16.69,16.69,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 00:00:00,0,15.79,15.79,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 01:00:00,0,15.8,15.8,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 02:00:00,0,15.62,15.62,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 03:00:00,0,13.01,13.01,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 04:00:00,0,12.82,12.82,998,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 05:00:00,0,12.21,12.21,998,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 06:00:00,3,14.8,14.8,999,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 07:00:00,6,6.87,6.87,1003,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 08:00:00,6,5.27,5.27,1005,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 09:00:00,8,3.25,3.25,1006,9
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 10:00:00,6,1.48,1.48,1008,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 11:00:00,3,2.02,2.02,1010,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 12:00:00,2,2.39,2.39,1010,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 13:00:00,1,2.71,2.71,1011,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 14:00:00,0,2.65,2.65,1012,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 15:00:00,0,3.2,3.2,1013,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 16:00:00,0,4.22,4.22,1013,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 17:00:00,2,3.95,3.95,1015,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 18:00:00,1,3.98,3.98,1015,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 19:00:00,0,2.99,2.99,1016,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 20:00:00,0,4.11,4.11,1016,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 21:00:00,1,4.57,4.57,1018,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 22:00:00,0,3.63,3.63,1018,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 23:00:00,1,4.51,4.51,1019,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 00:00:00,0,2.49,2.49,1020,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 01:00:00,0,2.16,2.16,1020,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 02:00:00,0,3.97,3.97,1021,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 03:00:00,1,2.66,2.66,1022,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 04:00:00,0,4.26,4.26,1022,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 05:00:00,0,2.41,2.41,1023,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 06:00:00,0,4.53,4.53,1024,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 07:00:00,0,5.84,5.84,1024,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 08:00:00,0,6.78,6.78,1024,6
