Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 00:00:00,0,8.38,1011,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 01:00:00,0,7.71,1010,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 02:00:00,0,7.5,1010,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 03:00:00,0,7.45,1009,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 04:00:00,0,7.57,1009,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 05:00:00,0,7.67,1009,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 06:00:00,0,8.35,1009,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 07:00:00,0,9.72,1008,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 08:00:00,0,10.77,1007,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 09:00:00,0,11.04,1006,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 10:00:00,0,12.13,1005,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 11:00:00,0,12.84,1004,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 12:00:00,0,12.9,1003,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 13:00:00,0,13.39,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 14:00:00,0,13.67,1001,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 15:00:00,0,13.76,1000,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 16:00:00,0,13.35,999,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 17:00:00,0,13.23,998,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 18:00:00,0,13.58,997,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 19:00:00,0,14.42,997,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 20:00:00,0,14.66,996,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 21:00:00,0,14.07,996,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 22:00:00,0,13.69,996,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 23:00:00,0,13.94,996,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 00:00:00,0,14.14,995,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 01:00:00,0,14.06,995,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 02:00:00,0,14.15,995,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 03:00:00,0,14.15,995,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 04:00:00,0,14.68,996,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 05:00:00,0,15.04,996,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 06:00:00,0,15.13,997,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 07:00:00,1,15.69,998,11
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 08:00:00,6,15.61,999,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 09:00:00,2,15.09,1000,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 10:00:00,1,16.48,1000,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 11:00:00,1,16.2,1000,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 12:00:00,2,14.87,1001,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 13:00:00,3,15.25,1001,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 14:00:00,8,14.26,1002,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 15:00:00,5,13.5,1002,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 16:00:00,8,11.76,1003,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 17:00:00,13,11.03,1004,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 18:00:00,10,9.98,1005,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 19:00:00,6,9.06,1005,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 20:00:00,4,8.1,1005,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 21:00:00,3,8.61,1006,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 22:00:00,0,9.5,1007,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 23:00:00,0,10.08,1007,3
